Generator,Run,Loss,Time,Fit,Cos Sim,Est Rank
gamma,34,normal,0.240456,0.733707,0.963892,32.000000,
gamma,34,rayleigh,0.842361,0.722848,0.963885,32.000000,
gamma,34,gamma,0.588724,0.733675,0.963884,32.000000,
gamma,34,huber (0.25),0.026541,0.000077,0.170372,32.000000,
gamma,34,beta (0.3),0.721463,0.733663,0.963883,32.000000,
gamma,35,normal,0.229350,0.733403,0.963808,32.000000,
gamma,35,rayleigh,0.884870,0.722552,0.963802,32.000000,
gamma,35,gamma,0.552985,0.733373,0.963800,32.000000,
gamma,35,huber (0.25),0.029053,0.000077,0.170604,32.000000,
gamma,35,beta (0.3),0.718833,0.733361,0.963799,32.000000,
gamma,36,normal,0.241673,0.733667,0.963881,32.000000,
gamma,36,rayleigh,0.862489,0.722788,0.963875,32.000000,
gamma,36,gamma,0.551748,0.733637,0.963874,32.000000,
gamma,36,huber (0.25),0.025150,0.000077,0.170141,32.000000,
gamma,36,beta (0.3),0.714233,0.733625,0.963872,32.000000,
gamma,37,normal,0.263360,0.733399,0.963807,32.000000,
gamma,37,rayleigh,0.883503,0.722601,0.963799,32.000000,
gamma,37,gamma,0.562671,0.733362,0.963798,32.000000,
gamma,37,huber (0.25),0.024160,0.000077,0.170760,32.000000,
gamma,37,beta (0.3),0.729164,0.733352,0.963797,32.000000,
gamma,38,normal,0.248013,0.733612,0.963866,32.000000,
gamma,38,rayleigh,0.935333,0.722730,0.963859,32.000000,
gamma,38,gamma,0.610356,0.733577,0.963857,32.000000,
gamma,38,huber (0.25),0.024677,0.000078,0.170863,32.000000,
gamma,38,beta (0.3),0.697155,0.733561,0.963856,32.000000,
gamma,39,normal,0.254440,0.733748,0.963904,32.000000,
gamma,39,rayleigh,0.968638,0.722871,0.963896,32.000000,
gamma,39,gamma,0.635906,0.733714,0.963895,32.000000,
gamma,39,huber (0.25),0.026174,0.000077,0.170642,32.000000,
gamma,39,beta (0.3),0.707643,0.733700,0.963894,32.000000,
gamma,40,normal,0.233568,0.733549,0.963848,32.000000,
gamma,40,rayleigh,0.932748,0.722703,0.963841,32.000000,
gamma,40,gamma,0.510075,0.733515,0.963840,32.000000,
gamma,40,huber (0.25),0.024316,0.000077,0.170234,32.000000,
gamma,40,beta (0.3),0.771554,0.733503,0.963839,32.000000,
gamma,41,normal,0.231793,0.733526,0.963842,32.000000,
gamma,41,rayleigh,0.971586,0.722663,0.963835,32.000000,
gamma,41,gamma,0.604564,0.733496,0.963834,32.000000,
gamma,41,huber (0.25),0.024497,0.000077,0.170584,32.000000,
gamma,41,beta (0.3),0.767706,0.733483,0.963833,32.000000,
gamma,42,normal,0.241124,0.733705,0.963892,32.000000,
gamma,42,rayleigh,0.891438,0.722807,0.963886,32.000000,
gamma,42,gamma,0.561499,0.733678,0.963885,32.000000,
gamma,42,huber (0.25),0.024529,0.000077,0.170124,32.000000,
gamma,42,beta (0.3),0.769616,0.733665,0.963883,32.000000,
gamma,43,normal,0.274459,0.733315,0.963784,32.000000,
gamma,43,rayleigh,1.016223,0.722493,0.963776,32.000000,
gamma,43,gamma,0.583615,0.733281,0.963775,32.000000,
gamma,43,huber (0.25),0.024084,0.000077,0.170420,32.000000,
gamma,43,beta (0.3),0.695544,0.733266,0.963774,32.000000,
gamma,44,normal,0.255736,0.733427,0.963815,32.000000,
gamma,44,rayleigh,0.994751,0.722594,0.963808,32.000000,
gamma,44,gamma,0.574893,0.733394,0.963806,32.000000,
gamma,44,huber (0.25),0.032108,0.000077,0.170449,32.000000,
gamma,44,beta (0.3),0.728065,0.733383,0.963806,32.000000,
gamma,45,normal,0.237364,0.733784,0.963913,32.000000,
gamma,45,rayleigh,1.003606,0.722871,0.963907,32.000000,
gamma,45,gamma,0.677046,0.733752,0.963905,32.000000,
gamma,45,huber (0.25),0.027004,0.000077,0.170404,32.000000,
gamma,45,beta (0.3),0.703304,0.733737,0.963904,32.000000,
gamma,46,normal,0.264603,0.733979,0.963967,32.000000,
gamma,46,rayleigh,0.886350,0.723102,0.963960,32.000000,
gamma,46,gamma,0.557667,0.733942,0.963958,32.000000,
gamma,46,huber (0.25),0.023989,0.000077,0.170317,32.000000,
gamma,46,beta (0.3),0.752590,0.733929,0.963957,32.000000,
gamma,47,normal,0.247101,0.733660,0.963879,32.000000,
gamma,47,rayleigh,0.956930,0.722795,0.963873,32.000000,
gamma,47,gamma,0.618513,0.733627,0.963871,32.000000,
gamma,47,huber (0.25),0.029396,0.000077,0.170506,32.000000,
gamma,47,beta (0.3),0.709813,0.733614,0.963870,32.000000,
gamma,48,normal,0.251770,0.734106,0.964002,32.000000,
gamma,48,rayleigh,0.916579,0.723218,0.963995,32.000000,
gamma,48,gamma,0.623747,0.734072,0.963994,32.000000,
gamma,48,huber (0.25),0.030474,0.000077,0.170325,32.000000,
gamma,48,beta (0.3),0.697078,0.734062,0.963993,32.000000,
gamma,49,normal,0.225084,0.733718,0.963895,32.000000,
gamma,49,rayleigh,0.942107,0.722831,0.963888,32.000000,
gamma,49,gamma,0.635117,0.733687,0.963888,32.000000,
gamma,49,huber (0.25),0.025038,0.000077,0.170041,32.000000,
gamma,49,beta (0.3),0.772963,0.733673,0.963886,32.000000,
gamma,50,normal,0.284268,0.733507,0.963837,32.000000,
gamma,50,rayleigh,0.866040,0.722667,0.963829,32.000000,
gamma,50,gamma,0.544102,0.733469,0.963827,32.000000,
gamma,50,huber (0.25),0.026829,0.000077,0.170294,32.000000,
gamma,50,beta (0.3),0.755106,0.733456,0.963827,32.000000,
gamma,51,normal,0.300309,0.733623,0.963869,32.000000,
gamma,51,rayleigh,0.946385,0.722723,0.963862,32.000000,
gamma,51,gamma,0.558832,0.733590,0.963861,32.000000,
gamma,51,huber (0.25),0.025541,0.000078,0.170887,32.000000,
gamma,51,beta (0.3),0.690823,0.733575,0.963859,32.000000,
gamma,52,normal,0.261879,0.733783,0.963913,32.000000,
gamma,52,rayleigh,0.906068,0.722902,0.963906,32.000000,
gamma,52,gamma,0.604051,0.733753,0.963906,32.000000,
gamma,52,huber (0.25),0.026475,0.000077,0.170581,32.000000,
gamma,52,beta (0.3),0.710819,0.733742,0.963905,32.000000,
gamma,53,normal,0.221799,0.733590,0.963860,32.000000,
gamma,53,rayleigh,0.881225,0.722712,0.963853,32.000000,
gamma,53,gamma,0.567829,0.733560,0.963852,32.000000,
gamma,53,huber (0.25),0.032219,0.000077,0.170774,32.000000,
gamma,53,beta (0.3),0.694296,0.733548,0.963851,32.000000,
gamma,54,normal,0.226935,0.733687,0.963887,32.000000,
gamma,54,rayleigh,0.884677,0.722817,0.963880,32.000000,
gamma,54,gamma,0.603591,0.733656,0.963879,32.000000,
gamma,54,huber (0.25),0.026765,0.000078,0.170886,32.000000,
gamma,54,beta (0.3),0.754824,0.733643,0.963878,32.000000,
gamma,55,normal,0.243102,0.733712,0.963894,32.000000,
gamma,55,rayleigh,1.015378,0.722830,0.963887,32.000000,
gamma,55,gamma,0.591236,0.733683,0.963886,32.000000,
gamma,55,huber (0.25),0.023898,0.000077,0.170785,32.000000,
gamma,55,beta (0.3),0.702592,0.733672,0.963885,32.000000,
gamma,56,normal,0.242917,0.733650,0.963876,32.000000,
gamma,56,rayleigh,0.870759,0.722764,0.963870,32.000000,
gamma,56,gamma,0.559361,0.733621,0.963869,32.000000,
gamma,56,huber (0.25),0.025382,0.000077,0.170153,32.000000,
gamma,56,beta (0.3),0.681572,0.733608,0.963868,32.000000,
gamma,57,normal,0.278486,0.733336,0.963790,32.000000,
gamma,57,rayleigh,0.919068,0.722507,0.963783,32.000000,
gamma,57,gamma,0.653797,0.733303,0.963781,32.000000,
gamma,57,huber (0.25),0.025268,0.000077,0.170173,32.000000,
gamma,57,beta (0.3),0.787503,0.733289,0.963780,32.000000,
gamma,58,normal,0.244356,0.733769,0.963909,32.000000,
gamma,58,rayleigh,0.921635,0.722916,0.963902,32.000000,
gamma,58,gamma,0.583085,0.733733,0.963900,32.000000,
gamma,58,huber (0.25),0.029720,0.000077,0.169812,32.000000,
gamma,58,beta (0.3),0.725579,0.733721,0.963899,32.000000,
gamma,59,normal,0.235414,0.733554,0.963850,32.000000,
gamma,59,rayleigh,0.908807,0.722695,0.963843,32.000000,
gamma,59,gamma,0.619805,0.733523,0.963842,32.000000,
gamma,59,huber (0.25),0.026912,0.000077,0.170382,32.000000,
gamma,59,beta (0.3),0.716404,0.733509,0.963841,32.000000,
gamma,60,normal,0.225584,0.733701,0.963891,32.000000,
gamma,60,rayleigh,0.871753,0.722801,0.963885,32.000000,
gamma,60,gamma,0.501854,0.733673,0.963883,32.000000,
gamma,60,huber (0.25),0.024350,0.000077,0.170239,32.000000,
gamma,60,beta (0.3),0.735380,0.733659,0.963882,32.000000,
gamma,61,normal,0.272009,0.733775,0.963911,32.000000,
gamma,61,rayleigh,0.877285,0.722871,0.963905,32.000000,
gamma,61,gamma,0.579772,0.733746,0.963904,32.000000,
gamma,61,huber (0.25),0.024309,0.000077,0.170521,32.000000,
gamma,61,beta (0.3),0.765722,0.733734,0.963903,32.000000,
gamma,62,normal,0.250353,0.733799,0.963918,32.000000,
gamma,62,rayleigh,0.860048,0.722906,0.963911,32.000000,
gamma,62,gamma,0.592225,0.733767,0.963909,32.000000,
gamma,62,huber (0.25),0.024094,0.000077,0.170432,32.000000,
gamma,62,beta (0.3),0.694892,0.733753,0.963908,32.000000,
gamma,63,normal,0.254510,0.733730,0.963898,32.000000,
gamma,63,rayleigh,0.962145,0.722852,0.963892,32.000000,
gamma,63,gamma,0.551090,0.733701,0.963891,32.000000,
gamma,63,huber (0.25),0.023957,0.000077,0.169792,32.000000,
gamma,63,beta (0.3),0.708401,0.733689,0.963890,32.000000,
gamma,64,normal,0.243189,0.733528,0.963843,32.000000,
gamma,64,rayleigh,0.793129,0.722665,0.963836,32.000000,
gamma,64,gamma,0.547831,0.733494,0.963834,32.000000,
gamma,64,huber (0.25),0.025060,0.000077,0.170495,32.000000,
gamma,64,beta (0.3),0.683024,0.733477,0.963833,32.000000,
gamma,65,normal,0.251726,0.733714,0.963894,32.000000,
gamma,65,rayleigh,0.907210,0.722826,0.963888,32.000000,
gamma,65,gamma,0.580639,0.733685,0.963887,32.000000,
gamma,65,huber (0.25),0.025022,0.000077,0.170135,32.000000,
gamma,65,beta (0.3),0.701731,0.733673,0.963886,32.000000,
gamma,66,normal,0.259833,0.733637,0.963873,32.000000,
gamma,66,rayleigh,0.873075,0.722769,0.963866,32.000000,
gamma,66,gamma,0.548806,0.733606,0.963865,32.000000,
gamma,66,huber (0.25),0.023819,0.000077,0.170374,32.000000,
gamma,66,beta (0.3),0.690004,0.733593,0.963864,32.000000,
gamma,67,normal,0.221034,0.733594,0.963861,32.000000,
gamma,67,rayleigh,0.903265,0.722730,0.963855,32.000000,
gamma,67,gamma,0.556361,0.733566,0.963854,32.000000,
gamma,67,huber (0.25),0.036256,0.000077,0.169920,32.000000,
gamma,67,beta (0.3),0.733580,0.733555,0.963853,32.000000,
gamma,68,normal,0.243123,0.733556,0.963850,32.000000,
gamma,68,rayleigh,0.937339,0.722681,0.963844,32.000000,
gamma,68,gamma,0.559131,0.733526,0.963843,32.000000,
gamma,68,huber (0.25),0.023525,0.000077,0.170675,32.000000,
gamma,68,beta (0.3),0.697825,0.733513,0.963842,32.000000,
gamma,69,normal,0.252561,0.733553,0.963849,32.000000,
gamma,69,rayleigh,0.926374,0.722698,0.963843,32.000000,
gamma,69,gamma,0.671063,0.733521,0.963842,32.000000,
gamma,69,huber (0.25),0.023509,0.000077,0.170053,32.000000,
gamma,69,beta (0.3),0.689534,0.733509,0.963841,32.000000,
gamma,70,normal,0.277798,0.733674,0.963883,32.000000,
gamma,70,rayleigh,0.986902,0.722802,0.963876,32.000000,
gamma,70,gamma,0.578999,0.733635,0.963873,32.000000,
gamma,70,huber (0.25),0.025628,0.000077,0.170359,32.000000,
gamma,70,beta (0.3),0.724036,0.733618,0.963872,32.000000,
gamma,71,normal,0.249348,0.733710,0.963893,32.000000,
gamma,71,rayleigh,0.860505,0.722831,0.963886,32.000000,
gamma,71,gamma,0.551863,0.733677,0.963885,32.000000,
gamma,71,huber (0.25),0.025234,0.000077,0.170600,32.000000,
gamma,71,beta (0.3),0.686995,0.733662,0.963883,32.000000,
gamma,72,normal,0.237621,0.733708,0.963892,32.000000,
gamma,72,rayleigh,0.885453,0.722823,0.963886,32.000000,
gamma,72,gamma,0.585327,0.733678,0.963885,32.000000,
gamma,72,huber (0.25),0.024755,0.000077,0.170162,32.000000,
gamma,72,beta (0.3),0.692353,0.733665,0.963884,32.000000,
gamma,73,normal,0.244750,0.733616,0.963867,32.000000,
gamma,73,rayleigh,0.967462,0.722745,0.963861,32.000000,
gamma,73,gamma,0.577057,0.733582,0.963858,32.000000,
gamma,73,huber (0.25),0.030196,0.000077,0.169877,32.000000,
gamma,73,beta (0.3),0.698431,0.733568,0.963857,32.000000,
gamma,74,normal,0.231299,0.733525,0.963842,32.000000,
gamma,74,rayleigh,0.763972,0.722660,0.963835,32.000000,
gamma,74,gamma,0.498917,0.733494,0.963834,32.000000,
gamma,74,huber (0.25),0.023798,0.000077,0.170466,32.000000,
gamma,74,beta (0.3),0.694274,0.733481,0.963833,32.000000,
gamma,75,normal,0.258517,0.733439,0.963818,32.000000,
gamma,75,rayleigh,1.006089,0.722594,0.963812,32.000000,
gamma,75,gamma,0.565188,0.733410,0.963811,32.000000,
gamma,75,huber (0.25),0.024109,0.000077,0.169838,32.000000,
gamma,75,beta (0.3),0.704427,0.733399,0.963810,32.000000,
gamma,76,normal,0.250189,0.733680,0.963885,32.000000,
gamma,76,rayleigh,0.874520,0.722818,0.963878,32.000000,
gamma,76,gamma,0.597412,0.733647,0.963876,32.000000,
gamma,76,huber (0.25),0.024628,0.000077,0.170189,32.000000,
gamma,76,beta (0.3),0.682936,0.733635,0.963876,32.000000,
gamma,77,normal,0.256428,0.733480,0.963829,32.000000,
gamma,77,rayleigh,0.830901,0.722643,0.963822,32.000000,
gamma,77,gamma,0.579866,0.733448,0.963821,32.000000,
gamma,77,huber (0.25),0.026155,0.000077,0.170342,32.000000,
gamma,77,beta (0.3),0.696686,0.733437,0.963821,32.000000,
gamma,78,normal,0.237547,0.733424,0.963814,32.000000,
gamma,78,rayleigh,0.955070,0.722589,0.963807,32.000000,
gamma,78,gamma,0.695751,0.733393,0.963806,32.000000,
gamma,78,huber (0.25),0.036274,0.000077,0.170550,32.000000,
gamma,78,beta (0.3),0.777548,0.733380,0.963805,32.000000,
gamma,79,normal,0.275201,0.733936,0.963955,32.000000,
gamma,79,rayleigh,1.067242,0.723055,0.963948,32.000000,
gamma,79,gamma,0.609586,0.733904,0.963947,32.000000,
gamma,79,huber (0.25),0.025869,0.000078,0.170838,32.000000,
gamma,79,beta (0.3),0.701406,0.733894,0.963947,32.000000,
gamma,80,normal,0.270476,0.733276,0.963773,32.000000,
gamma,80,rayleigh,0.930576,0.722459,0.963765,32.000000,
gamma,80,gamma,0.583556,0.733242,0.963764,32.000000,
gamma,80,huber (0.25),0.031955,0.000077,0.170490,32.000000,
gamma,80,beta (0.3),0.776261,0.733228,0.963763,32.000000,
gamma,81,normal,0.279044,0.733548,0.963848,32.000000,
gamma,81,rayleigh,1.060290,0.722714,0.963841,32.000000,
gamma,81,gamma,0.613848,0.733510,0.963838,32.000000,
gamma,81,huber (0.25),0.024527,0.000077,0.170239,32.000000,
gamma,81,beta (0.3),0.726261,0.733496,0.963837,32.000000,
gamma,82,normal,0.284579,0.733692,0.963888,32.000000,
gamma,82,rayleigh,0.952227,0.722798,0.963882,32.000000,
gamma,82,gamma,0.521841,0.733661,0.963880,32.000000,
gamma,82,huber (0.25),0.023841,0.000077,0.170276,32.000000,
gamma,82,beta (0.3),0.674405,0.733647,0.963879,32.000000,
gamma,83,normal,0.237294,0.733655,0.963878,32.000000,
gamma,83,rayleigh,0.990197,0.722772,0.963871,32.000000,
gamma,83,gamma,0.596781,0.733620,0.963869,32.000000,
gamma,83,huber (0.25),0.023640,0.000077,0.170386,32.000000,
gamma,83,beta (0.3),0.762624,0.733604,0.963867,32.000000,
gamma,84,normal,0.251625,0.733520,0.963841,32.000000,
gamma,84,rayleigh,0.917048,0.722678,0.963833,32.000000,
gamma,84,gamma,0.640327,0.733486,0.963832,32.000000,
gamma,84,huber (0.25),0.025059,0.000077,0.170614,32.000000,
gamma,84,beta (0.3),0.678768,0.733473,0.963831,32.000000,
gamma,85,normal,0.265177,0.733673,0.963883,32.000000,
gamma,85,rayleigh,0.829504,0.722794,0.963876,32.000000,
gamma,85,gamma,0.574061,0.733642,0.963875,32.000000,
gamma,85,huber (0.25),0.027166,0.000077,0.170543,32.000000,
gamma,85,beta (0.3),0.728599,0.733629,0.963874,32.000000,
gamma,86,normal,0.293637,0.733363,0.963797,32.000000,
gamma,86,rayleigh,1.010313,0.722519,0.963791,32.000000,
gamma,86,gamma,0.610282,0.733336,0.963790,32.000000,
gamma,86,huber (0.25),0.023949,0.000077,0.169822,32.000000,
gamma,86,beta (0.3),0.706419,0.733324,0.963789,32.000000,
gamma,87,normal,0.274788,0.733624,0.963869,32.000000,
gamma,87,rayleigh,0.962764,0.722772,0.963862,32.000000,
gamma,87,gamma,0.607941,0.733591,0.963861,32.000000,
gamma,87,huber (0.25),0.023934,0.000077,0.169949,32.000000,
gamma,87,beta (0.3),0.729199,0.733579,0.963860,32.000000,
gamma,88,normal,0.222089,0.733842,0.963929,32.000000,
gamma,88,rayleigh,0.902638,0.722963,0.963923,32.000000,
gamma,88,gamma,0.617674,0.733811,0.963922,32.000000,
gamma,88,huber (0.25),0.024829,0.000077,0.170039,32.000000,
gamma,88,beta (0.3),0.740002,0.733799,0.963921,32.000000,
gamma,89,normal,0.253989,0.733647,0.963875,32.000000,
gamma,89,rayleigh,0.896180,0.722790,0.963869,32.000000,
gamma,89,gamma,0.608796,0.733616,0.963868,32.000000,
gamma,89,huber (0.25),0.024642,0.000077,0.170080,32.000000,
gamma,89,beta (0.3),0.760003,0.733605,0.963867,32.000000,
gamma,90,normal,0.233188,0.733757,0.963906,32.000000,
gamma,90,rayleigh,0.779503,0.722881,0.963899,32.000000,
gamma,90,gamma,0.588140,0.733723,0.963897,32.000000,
gamma,90,huber (0.25),0.023713,0.000077,0.170554,32.000000,
gamma,90,beta (0.3),0.753482,0.733710,0.963896,32.000000,
gamma,91,normal,0.226832,0.733714,0.963894,32.000000,
gamma,91,rayleigh,1.005827,0.722816,0.963888,32.000000,
gamma,91,gamma,0.530072,0.733682,0.963886,32.000000,
gamma,91,huber (0.25),0.023304,0.000077,0.170122,32.000000,
gamma,91,beta (0.3),0.723179,0.733665,0.963885,32.000000,
gamma,92,normal,0.226502,0.733943,0.963957,32.000000,
gamma,92,rayleigh,0.898351,0.723034,0.963951,32.000000,
gamma,92,gamma,0.648504,0.733914,0.963950,32.000000,
gamma,92,huber (0.25),0.025321,0.000077,0.169952,32.000000,
gamma,92,beta (0.3),0.697707,0.733902,0.963949,32.000000,
gamma,93,normal,0.296544,0.733620,0.963868,32.000000,
gamma,93,rayleigh,1.006714,0.722737,0.963862,32.000000,
gamma,93,gamma,0.583391,0.733591,0.963861,32.000000,
gamma,93,huber (0.25),0.025745,0.000077,0.170020,32.000000,
gamma,93,beta (0.3),0.713065,0.733578,0.963859,32.000000,
gamma,94,normal,0.247286,0.733532,0.963844,32.000000,
gamma,94,rayleigh,0.911636,0.722669,0.963837,32.000000,
gamma,94,gamma,0.579023,0.733502,0.963836,32.000000,
gamma,94,huber (0.25),0.026152,0.000078,0.170882,32.000000,
gamma,94,beta (0.3),0.707068,0.733489,0.963835,32.000000,
gamma,95,normal,0.246397,0.733649,0.963876,32.000000,
gamma,95,rayleigh,0.979481,0.722803,0.963869,32.000000,
gamma,95,gamma,0.575149,0.733613,0.963867,32.000000,
gamma,95,huber (0.25),0.024957,0.000077,0.170374,32.000000,
gamma,95,beta (0.3),0.782307,0.733601,0.963866,32.000000,
gamma,96,normal,0.257416,0.733520,0.963840,32.000000,
gamma,96,rayleigh,0.894359,0.722636,0.963834,32.000000,
gamma,96,gamma,0.597183,0.733491,0.963833,32.000000,
gamma,96,huber (0.25),0.034203,0.000078,0.170859,32.000000,
gamma,96,beta (0.3),0.699132,0.733478,0.963832,32.000000,
gamma,97,normal,0.235242,0.733597,0.963862,32.000000,
gamma,97,rayleigh,0.943658,0.722751,0.963855,32.000000,
gamma,97,gamma,0.592299,0.733566,0.963854,32.000000,
gamma,97,huber (0.25),0.025932,0.000077,0.170484,32.000000,
gamma,97,beta (0.3),0.694930,0.733555,0.963853,32.000000,
gamma,98,normal,0.254042,0.733591,0.963860,32.000000,
gamma,98,rayleigh,0.945844,0.722734,0.963853,32.000000,
gamma,98,gamma,0.519591,0.733556,0.963851,32.000000,
gamma,98,huber (0.25),0.023716,0.000077,0.170017,32.000000,
gamma,98,beta (0.3),0.704692,0.733542,0.963850,32.000000,
gamma,99,normal,0.227974,0.733779,0.963912,32.000000,
gamma,99,rayleigh,0.886305,0.722897,0.963905,32.000000,
gamma,99,gamma,0.588481,0.733746,0.963904,32.000000,
gamma,99,huber (0.25),0.024785,0.000077,0.170761,32.000000,
gamma,99,beta (0.3),0.727390,0.733732,0.963903,32.000000,
gamma,100,normal,0.307422,0.733390,0.963805,32.000000,
gamma,100,rayleigh,1.017692,0.722554,0.963798,32.000000,
gamma,100,gamma,0.595452,0.732876,0.963786,32.000000,
gamma,100,huber (0.25),0.026899,0.000078,0.170863,32.000000,
gamma,100,beta (0.3),0.699933,0.733346,0.963795,32.000000,
